no, groupNo, randomSeed, numberOfWorkers,maxSolverExecutionTimeInSeconds, processCount, processExecutionTimeMin(ms), processExecutionTimeMax(ms), computerCount, conflictPercentage, timeWeight, solverWallTime(ms), makespan(ms), parallelTimeSum(ms), serialTimeHorizon(ms), solverStatus, speedupFactor, currentTimestamp
661,13,1,-1,-1,200,5,10,3,15,100,4,29,0.088000,505,505.088000,1511,possible,2.991558,2025-02-05 15:55:51
662,13,2,-1,-1,200,5,10,3,15,100,4,29,0.092200,507,507.092200,1507,possible,2.971846,2025-02-05 15:55:51
663,13,3,-1,-1,200,5,10,3,15,100,4,29,0.108500,503,503.108500,1498,possible,2.977489,2025-02-05 15:55:51
664,14,1,-1,-1,200,5,10,3,25,100,4,29,0.144100,507,507.144100,1511,possible,2.979429,2025-02-05 15:55:51
665,14,2,-1,-1,200,5,10,3,25,100,4,29,0.205700,504,504.205700,1507,possible,2.988860,2025-02-05 15:55:51
666,14,3,-1,-1,200,5,10,3,25,100,4,29,0.134500,502,502.134500,1498,possible,2.983264,2025-02-05 15:55:51
667,15,1,-1,-1,200,5,10,3,35,100,4,29,0.188500,514,514.188500,1511,possible,2.938611,2025-02-05 15:55:51
668,15,2,-1,-1,200,5,10,3,35,100,4,29,0.196200,507,507.196200,1507,possible,2.971237,2025-02-05 15:55:51
669,15,3,-1,-1,200,5,10,3,35,100,4,29,0.179100,511,511.179100,1498,possible,2.930480,2025-02-05 15:55:51
670,16,1,-1,-1,200,5,10,3,45,100,4,29,0.289900,517,517.289900,1511,possible,2.920993,2025-02-05 15:55:51
671,16,2,-1,-1,200,5,10,3,45,100,4,29,0.370400,523,523.370400,1507,possible,2.879414,2025-02-05 15:55:51
672,16,3,-1,-1,200,5,10,3,45,100,4,29,0.274200,521,521.274200,1498,possible,2.873727,2025-02-05 15:55:51
673,1,1,-1,-1,50,5,10,3,15,100,5,29,0.039100,129,129.039100,376,possible,2.913845,2025-02-05 15:55:51
674,1,2,-1,-1,50,5,10,3,15,100,5,29,0.034700,128,128.034700,358,possible,2.796117,2025-02-05 15:55:51
675,1,3,-1,-1,50,5,10,3,15,100,5,29,0.043100,131,131.043100,374,possible,2.854023,2025-02-05 15:55:51
676,2,1,-1,-1,50,5,10,3,25,100,5,29,0.083900,136,136.083900,376,possible,2.763001,2025-02-05 15:55:51
677,2,2,-1,-1,50,5,10,3,25,100,5,29,0.039300,122,122.039300,358,possible,2.933481,2025-02-05 15:55:51
678,2,3,-1,-1,50,5,10,3,25,100,5,29,0.053300,125,125.053300,374,possible,2.990725,2025-02-05 15:55:51
679,3,1,-1,-1,50,5,10,3,35,100,5,29,0.042200,133,133.042200,376,possible,2.826171,2025-02-05 15:55:51
680,3,2,-1,-1,50,5,10,3,35,100,5,29,0.039000,123,123.039000,358,possible,2.909647,2025-02-05 15:55:51
681,3,3,-1,-1,50,5,10,3,35,100,5,29,0.036100,133,133.036100,374,possible,2.811267,2025-02-05 15:55:51
682,4,1,-1,-1,50,5,10,3,45,100,5,29,0.097500,144,144.097500,376,possible,2.609344,2025-02-05 15:55:51
683,4,2,-1,-1,50,5,10,3,45,100,5,29,0.048200,128,128.048200,358,possible,2.795822,2025-02-05 15:55:51
684,4,3,-1,-1,50,5,10,3,45,100,5,29,0.074600,147,147.074600,374,possible,2.542927,2025-02-05 15:55:51
685,5,1,-1,-1,100,5,10,3,15,100,5,29,0.064100,250,250.064100,742,possible,2.967239,2025-02-05 15:55:51
686,5,2,-1,-1,100,5,10,3,15,100,5,29,0.050600,252,252.050600,752,possible,2.983528,2025-02-05 15:55:51
687,5,3,-1,-1,100,5,10,3,15,100,5,29,0.073800,258,258.073800,764,possible,2.960393,2025-02-05 15:55:51
688,6,1,-1,-1,100,5,10,3,25,100,5,29,0.070100,253,253.070100,742,possible,2.931994,2025-02-05 15:55:51
689,6,2,-1,-1,100,5,10,3,25,100,5,29,0.074000,259,259.074000,752,possible,2.902646,2025-02-05 15:55:51
690,6,3,-1,-1,100,5,10,3,25,100,5,29,0.089900,264,264.089900,764,possible,2.892954,2025-02-05 15:55:51
691,7,1,-1,-1,100,5,10,3,35,100,5,29,0.127500,256,256.127500,742,possible,2.896995,2025-02-05 15:55:51
692,7,2,-1,-1,100,5,10,3,35,100,5,29,0.089500,266,266.089500,752,possible,2.826117,2025-02-05 15:55:51
693,7,3,-1,-1,100,5,10,3,35,100,5,29,0.085900,267,267.085900,764,possible,2.860503,2025-02-05 15:55:51
694,8,1,-1,-1,100,5,10,3,45,100,5,29,0.113100,261,261.113100,742,possible,2.841680,2025-02-05 15:55:51
695,8,2,-1,-1,100,5,10,3,45,100,5,29,0.118100,262,262.118100,752,possible,2.868936,2025-02-05 15:55:51
696,8,3,-1,-1,100,5,10,3,45,100,5,29,0.119000,271,271.119000,764,possible,2.817951,2025-02-05 15:55:51
697,9,1,-1,-1,150,5,10,3,15,100,5,29,0.083100,376,376.083100,1124,possible,2.988701,2025-02-05 15:55:51
698,9,2,-1,-1,150,5,10,3,15,100,5,29,0.084500,377,377.084500,1128,possible,2.991372,2025-02-05 15:55:51
699,9,3,-1,-1,150,5,10,3,15,100,5,29,0.085200,381,381.085200,1139,possible,2.988833,2025-02-05 15:55:51
700,10,1,-1,-1,150,5,10,3,25,100,5,29,0.119600,378,378.119600,1124,possible,2.972604,2025-02-05 15:55:51
701,10,2,-1,-1,150,5,10,3,25,100,5,29,0.127400,377,377.127400,1128,possible,2.991032,2025-02-05 15:55:51
702,10,3,-1,-1,150,5,10,3,25,100,5,29,0.144200,383,383.144200,1139,possible,2.972771,2025-02-05 15:55:51
703,11,1,-1,-1,150,5,10,3,35,100,5,29,0.176200,378,378.176200,1124,possible,2.972160,2025-02-05 15:55:51
704,11,2,-1,-1,150,5,10,3,35,100,5,29,0.161800,385,385.161800,1128,possible,2.928639,2025-02-05 15:55:51
705,11,3,-1,-1,150,5,10,3,35,100,5,29,0.150800,388,388.150800,1139,possible,2.934427,2025-02-05 15:55:51
706,12,1,-1,-1,150,5,10,3,45,100,5,29,0.209700,389,389.209700,1124,possible,2.887903,2025-02-05 15:55:51
707,12,2,-1,-1,150,5,10,3,45,100,5,29,0.230900,384,384.230900,1128,possible,2.935735,2025-02-05 15:55:51
708,12,3,-1,-1,150,5,10,3,45,100,5,29,0.229000,400,400.229000,1139,possible,2.845871,2025-02-05 15:55:51
709,13,1,-1,-1,200,5,10,3,15,100,5,29,0.124800,505,505.124800,1511,possible,2.991340,2025-02-05 15:55:51
710,13,2,-1,-1,200,5,10,3,15,100,5,29,0.128300,507,507.128300,1507,possible,2.971635,2025-02-05 15:55:51
711,13,3,-1,-1,200,5,10,3,15,100,5,29,0.129600,503,503.129600,1498,possible,2.977364,2025-02-05 15:55:51
712,14,1,-1,-1,200,5,10,3,25,100,5,29,0.208700,507,507.208700,1511,possible,2.979050,2025-02-05 15:55:51
713,14,2,-1,-1,200,5,10,3,25,100,5,29,0.179100,504,504.179100,1507,possible,2.989017,2025-02-05 15:55:51
714,14,3,-1,-1,200,5,10,3,25,100,5,29,0.174600,502,502.174600,1498,possible,2.983026,2025-02-05 15:55:51
715,15,1,-1,-1,200,5,10,3,35,100,5,29,0.346700,514,514.346700,1511,possible,2.937707,2025-02-05 15:55:51
716,15,2,-1,-1,200,5,10,3,35,100,5,29,0.311300,507,507.311300,1507,possible,2.970563,2025-02-05 15:55:51
717,15,3,-1,-1,200,5,10,3,35,100,5,29,0.246600,511,511.246600,1498,possible,2.930093,2025-02-05 15:55:51
718,16,1,-1,-1,200,5,10,3,45,100,5,29,0.363700,517,517.363700,1511,possible,2.920576,2025-02-05 15:55:52
719,16,2,-1,-1,200,5,10,3,45,100,5,29,0.350200,523,523.350200,1507,possible,2.879525,2025-02-05 15:55:52
720,16,3,-1,-1,200,5,10,3,45,100,5,29,0.354500,521,521.354500,1498,possible,2.873285,2025-02-05 15:55:52
1,1,1,-1,-1,50,5,10,3,15,100,1,9,2.571900,129,131.571900,376,possible,2.857753,2025-02-05 16:00:57
2,1,2,-1,-1,50,5,10,3,15,100,1,9,0.185800,128,128.185800,358,possible,2.792821,2025-02-05 16:00:57
3,1,3,-1,-1,50,5,10,3,15,100,1,9,0.113500,131,131.113500,374,possible,2.852490,2025-02-05 16:00:57
4,2,1,-1,-1,50,5,10,3,25,100,1,9,0.153700,136,136.153700,376,possible,2.761585,2025-02-05 16:00:57
5,2,2,-1,-1,50,5,10,3,25,100,1,9,0.127100,122,122.127100,358,possible,2.931372,2025-02-05 16:00:57
6,2,3,-1,-1,50,5,10,3,25,100,1,9,0.067600,125,125.067600,374,possible,2.990383,2025-02-05 16:00:57
7,3,1,-1,-1,50,5,10,3,35,100,1,9,0.079500,133,133.079500,376,possible,2.825379,2025-02-05 16:00:57
8,3,2,-1,-1,50,5,10,3,35,100,1,9,0.066400,123,123.066400,358,possible,2.908999,2025-02-05 16:00:57
9,3,3,-1,-1,50,5,10,3,35,100,1,9,0.106300,133,133.106300,374,possible,2.809784,2025-02-05 16:00:57
10,4,1,-1,-1,50,5,10,3,45,100,1,9,0.111200,144,144.111200,376,possible,2.609096,2025-02-05 16:00:57
11,4,2,-1,-1,50,5,10,3,45,100,1,9,0.117000,128,128.117000,358,possible,2.794321,2025-02-05 16:00:57
12,4,3,-1,-1,50,5,10,3,45,100,1,9,0.195600,147,147.195600,374,possible,2.540837,2025-02-05 16:00:57
13,5,1,-1,-1,100,5,10,3,15,100,1,9,0.161300,250,250.161300,742,possible,2.966086,2025-02-05 16:00:57
14,5,2,-1,-1,100,5,10,3,15,100,1,9,0.056300,252,252.056300,752,possible,2.983460,2025-02-05 16:00:57
15,5,3,-1,-1,100,5,10,3,15,100,1,9,0.078800,258,258.078800,764,possible,2.960336,2025-02-05 16:00:57
16,6,1,-1,-1,100,5,10,3,25,100,1,9,0.090500,253,253.090500,742,possible,2.931758,2025-02-05 16:00:57
17,6,2,-1,-1,100,5,10,3,25,100,1,9,0.135200,259,259.135200,752,possible,2.901960,2025-02-05 16:00:57
18,6,3,-1,-1,100,5,10,3,25,100,1,9,0.091000,264,264.091000,764,possible,2.892942,2025-02-05 16:00:57
19,7,1,-1,-1,100,5,10,3,35,100,1,9,0.106000,256,256.106000,742,possible,2.897238,2025-02-05 16:00:57
20,7,2,-1,-1,100,5,10,3,35,100,1,9,0.116400,266,266.116400,752,possible,2.825831,2025-02-05 16:00:57
21,7,3,-1,-1,100,5,10,3,35,100,1,9,0.105200,267,267.105200,764,possible,2.860296,2025-02-05 16:00:57
22,8,1,-1,-1,100,5,10,3,45,100,1,9,0.193200,261,261.193200,742,possible,2.840809,2025-02-05 16:00:57
23,8,2,-1,-1,100,5,10,3,45,100,1,9,0.141900,262,262.141900,752,possible,2.868675,2025-02-05 16:00:57
24,8,3,-1,-1,100,5,10,3,45,100,1,9,0.232300,271,271.232300,764,possible,2.816774,2025-02-05 16:00:57
25,9,1,-1,-1,150,5,10,3,15,100,1,9,0.112000,376,376.112000,1124,possible,2.988472,2025-02-05 16:00:57
26,9,2,-1,-1,150,5,10,3,15,100,1,9,0.111000,377,377.111000,1128,possible,2.991162,2025-02-05 16:00:57
27,9,3,-1,-1,150,5,10,3,15,100,1,9,0.083500,381,381.083500,1139,possible,2.988846,2025-02-05 16:00:57
28,10,1,-1,-1,150,5,10,3,25,100,1,9,0.140100,378,378.140100,1124,possible,2.972443,2025-02-05 16:00:57
29,10,2,-1,-1,150,5,10,3,25,100,1,9,0.202700,377,377.202700,1128,possible,2.990435,2025-02-05 16:00:57
30,10,3,-1,-1,150,5,10,3,25,100,1,9,0.117200,383,383.117200,1139,possible,2.972981,2025-02-05 16:00:57
31,11,1,-1,-1,150,5,10,3,35,100,1,9,0.193500,378,378.193500,1124,possible,2.972024,2025-02-05 16:00:57
32,11,2,-1,-1,150,5,10,3,35,100,1,9,0.207600,385,385.207600,1128,possible,2.928291,2025-02-05 16:00:57
33,11,3,-1,-1,150,5,10,3,35,100,1,9,0.239400,388,388.239400,1139,possible,2.933757,2025-02-05 16:00:57
34,12,1,-1,-1,150,5,10,3,45,100,1,9,0.275100,392,392.275100,1124,possible,2.865336,2025-02-05 16:00:57
35,12,2,-1,-1,150,5,10,3,45,100,1,9,0.349300,388,388.349300,1128,possible,2.904602,2025-02-05 16:00:57
36,12,3,-1,-1,150,5,10,3,45,100,1,9,0.255300,400,400.255300,1139,possible,2.845684,2025-02-05 16:00:57
37,13,1,-1,-1,200,5,10,3,15,100,1,9,0.131300,505,505.131300,1511,possible,2.991301,2025-02-05 16:00:57
38,13,2,-1,-1,200,5,10,3,15,100,1,9,0.110500,507,507.110500,1507,possible,2.971739,2025-02-05 16:00:57
39,13,3,-1,-1,200,5,10,3,15,100,1,9,0.159200,503,503.159200,1498,possible,2.977189,2025-02-05 16:00:58
40,14,1,-1,-1,200,5,10,3,25,100,1,9,0.243500,507,507.243500,1511,possible,2.978845,2025-02-05 16:00:58
41,14,2,-1,-1,200,5,10,3,25,100,1,9,0.167100,504,504.167100,1507,possible,2.989088,2025-02-05 16:00:58
42,14,3,-1,-1,200,5,10,3,25,100,1,9,0.248200,502,502.248200,1498,possible,2.982589,2025-02-05 16:00:58
43,15,1,-1,-1,200,5,10,3,35,100,1,9,0.259800,514,514.259800,1511,possible,2.938204,2025-02-05 16:00:58
44,15,2,-1,-1,200,5,10,3,35,100,1,9,0.258500,507,507.258500,1507,possible,2.970872,2025-02-05 16:00:58
45,15,3,-1,-1,200,5,10,3,35,100,1,9,0.252700,511,511.252700,1498,possible,2.930058,2025-02-05 16:00:58
46,16,1,-1,-1,200,5,10,3,45,100,1,9,0.361300,530,530.361300,1511,possible,2.849001,2025-02-05 16:00:58
47,16,2,-1,-1,200,5,10,3,45,100,1,9,0.347900,523,523.347900,1507,possible,2.879538,2025-02-05 16:00:58
48,16,3,-1,-1,200,5,10,3,45,100,1,9,0.467500,521,521.467500,1498,possible,2.872662,2025-02-05 16:00:58
49,1,1,-1,-1,50,5,10,3,15,100,2,9,1.083300,133,134.083300,376,possible,2.804227,2025-02-05 16:00:58
50,1,2,-1,-1,50,5,10,3,15,100,2,9,0.094200,121,121.094200,358,possible,2.956376,2025-02-05 16:00:58
51,1,3,-1,-1,50,5,10,3,15,100,2,9,0.092300,128,128.092300,374,possible,2.919770,2025-02-05 16:00:58
52,2,1,-1,-1,50,5,10,3,25,100,2,9,0.075800,132,132.075800,376,possible,2.846850,2025-02-05 16:00:58
53,2,2,-1,-1,50,5,10,3,25,100,2,9,0.202500,127,127.202500,358,possible,2.814410,2025-02-05 16:00:58
54,2,3,-1,-1,50,5,10,3,25,100,2,9,0.078200,132,132.078200,374,possible,2.831656,2025-02-05 16:00:58
55,3,1,-1,-1,50,5,10,3,35,100,2,9,0.078000,131,131.078000,376,possible,2.868521,2025-02-05 16:00:58
56,3,2,-1,-1,50,5,10,3,35,100,2,9,0.071300,125,125.071300,358,possible,2.862367,2025-02-05 16:00:58
57,3,3,-1,-1,50,5,10,3,35,100,2,9,0.099400,138,138.099400,374,possible,2.708194,2025-02-05 16:00:58
58,4,1,-1,-1,50,5,10,3,45,100,2,9,0.086800,140,140.086800,376,possible,2.684050,2025-02-05 16:00:58
59,4,2,-1,-1,50,5,10,3,45,100,2,9,0.111900,124,124.111900,358,possible,2.884494,2025-02-05 16:00:58
60,4,3,-1,-1,50,5,10,3,45,100,2,9,0.145200,144,144.145200,374,possible,2.594606,2025-02-05 16:00:58
61,5,1,-1,-1,100,5,10,3,15,100,2,9,0.216300,252,252.216300,742,possible,2.941919,2025-02-05 16:00:58
62,5,2,-1,-1,100,5,10,3,15,100,2,9,0.123000,253,253.123000,752,possible,2.970888,2025-02-05 16:00:58
63,5,3,-1,-1,100,5,10,3,15,100,2,9,0.154800,256,256.154800,764,possible,2.982571,2025-02-05 16:00:58
64,6,1,-1,-1,100,5,10,3,25,100,2,9,0.164000,250,250.164000,742,possible,2.966054,2025-02-05 16:00:58
65,6,2,-1,-1,100,5,10,3,25,100,2,9,0.104200,256,256.104200,752,possible,2.936305,2025-02-05 16:00:58
66,6,3,-1,-1,100,5,10,3,25,100,2,9,0.120600,264,264.120600,764,possible,2.892618,2025-02-05 16:00:58
67,7,1,-1,-1,100,5,10,3,35,100,2,9,0.105300,250,250.105300,742,possible,2.966750,2025-02-05 16:00:58
68,7,2,-1,-1,100,5,10,3,35,100,2,9,0.123400,264,264.123400,752,possible,2.847154,2025-02-05 16:00:58
69,7,3,-1,-1,100,5,10,3,35,100,2,9,0.099100,259,259.099100,764,possible,2.948679,2025-02-05 16:00:58
70,8,1,-1,-1,100,5,10,3,45,100,2,9,0.120600,268,268.120600,742,possible,2.767411,2025-02-05 16:00:58
71,8,2,-1,-1,100,5,10,3,45,100,2,9,0.140500,268,268.140500,752,possible,2.804500,2025-02-05 16:00:58
72,8,3,-1,-1,100,5,10,3,45,100,2,9,0.129300,276,276.129300,764,possible,2.766820,2025-02-05 16:00:58
73,9,1,-1,-1,150,5,10,3,15,100,2,9,0.117800,376,376.117800,1124,possible,2.988425,2025-02-05 16:00:58
74,9,2,-1,-1,150,5,10,3,15,100,2,9,0.157900,377,377.157900,1128,possible,2.990790,2025-02-05 16:00:58
75,9,3,-1,-1,150,5,10,3,15,100,2,9,0.152900,387,387.152900,1139,possible,2.941990,2025-02-05 16:00:58
76,10,1,-1,-1,150,5,10,3,25,100,2,9,0.153100,382,382.153100,1124,possible,2.941230,2025-02-05 16:00:58
77,10,2,-1,-1,150,5,10,3,25,100,2,9,0.155100,378,378.155100,1128,possible,2.982903,2025-02-05 16:00:58
78,10,3,-1,-1,150,5,10,3,25,100,2,9,0.135900,387,387.135900,1139,possible,2.942119,2025-02-05 16:00:58
79,11,1,-1,-1,150,5,10,3,35,100,2,9,0.286800,379,379.286800,1124,possible,2.963457,2025-02-05 16:00:58
80,11,2,-1,-1,150,5,10,3,35,100,2,9,0.135700,380,380.135700,1128,possible,2.967361,2025-02-05 16:00:58
81,11,3,-1,-1,150,5,10,3,35,100,2,9,0.160500,394,394.160500,1139,possible,2.889686,2025-02-05 16:00:58
82,12,1,-1,-1,150,5,10,3,45,100,2,9,0.193300,387,387.193300,1124,possible,2.902943,2025-02-05 16:00:58
83,12,2,-1,-1,150,5,10,3,45,100,2,9,0.209200,407,407.209200,1128,possible,2.770075,2025-02-05 16:00:58
84,12,3,-1,-1,150,5,10,3,45,100,2,9,0.225800,401,401.225800,1139,possible,2.838800,2025-02-05 16:00:58
85,13,1,-1,-1,200,5,10,3,15,100,2,9,0.139300,507,507.139300,1511,possible,2.979458,2025-02-05 16:00:58
86,13,2,-1,-1,200,5,10,3,15,100,2,9,0.147200,506,506.147200,1507,possible,2.977395,2025-02-05 16:00:58
87,13,3,-1,-1,200,5,10,3,15,100,2,9,0.241000,503,503.241000,1498,possible,2.976705,2025-02-05 16:00:58
88,14,1,-1,-1,200,5,10,3,25,100,2,9,0.175300,513,513.175300,1511,possible,2.944413,2025-02-05 16:00:58
89,14,2,-1,-1,200,5,10,3,25,100,2,9,0.213100,504,504.213100,1507,possible,2.988816,2025-02-05 16:00:58
90,14,3,-1,-1,200,5,10,3,25,100,2,9,0.201400,505,505.201400,1498,possible,2.965154,2025-02-05 16:00:58
91,15,1,-1,-1,200,5,10,3,35,100,2,9,0.233800,517,517.233800,1511,possible,2.921309,2025-02-05 16:00:58
92,15,2,-1,-1,200,5,10,3,35,100,2,9,0.316400,515,515.316400,1507,possible,2.924417,2025-02-05 16:00:58
93,15,3,-1,-1,200,5,10,3,35,100,2,9,0.257000,512,512.257000,1498,possible,2.924313,2025-02-05 16:00:58
94,16,1,-1,-1,200,5,10,3,45,100,2,9,0.264100,517,517.264100,1511,possible,2.921138,2025-02-05 16:00:59
95,16,2,-1,-1,200,5,10,3,45,100,2,9,0.326600,523,523.326600,1507,possible,2.879655,2025-02-05 16:00:59
96,16,3,-1,-1,200,5,10,3,45,100,2,9,0.417700,538,538.417700,1498,possible,2.782227,2025-02-05 16:00:59
97,1,1,-1,-1,50,5,10,3,15,100,3,9,1.225600,129,130.225600,376,possible,2.887297,2025-02-05 16:00:59
98,1,2,-1,-1,50,5,10,3,15,100,3,9,0.154800,124,124.154800,358,possible,2.883497,2025-02-05 16:00:59
99,1,3,-1,-1,50,5,10,3,15,100,3,9,0.158300,126,126.158300,374,possible,2.964529,2025-02-05 16:00:59
100,2,1,-1,-1,50,5,10,3,25,100,3,9,0.104700,127,127.104700,376,possible,2.958191,2025-02-05 16:00:59
101,2,2,-1,-1,50,5,10,3,25,100,3,9,0.218100,123,123.218100,358,possible,2.905417,2025-02-05 16:00:59
102,2,3,-1,-1,50,5,10,3,25,100,3,9,0.095600,127,127.095600,374,possible,2.942667,2025-02-05 16:00:59
103,3,1,-1,-1,50,5,10,3,35,100,3,9,0.058300,137,137.058300,376,possible,2.743358,2025-02-05 16:00:59
104,3,2,-1,-1,50,5,10,3,35,100,3,9,0.059800,130,130.059800,358,possible,2.752580,2025-02-05 16:00:59
